"Geography","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01","2015-05-01","2015-06-01","2015-07-01","2015-08-01","2015-09-01","2015-10-01","2015-11-01","2015-12-01","2016-01-01","2016-02-01","2016-03-01","2016-04-01","2016-05-01","2016-06-01","2016-07-01","2016-08-01","2016-09-01","2016-10-01","2016-11-01","2016-12-01","2017-01-01","2017-02-01","2017-03-01","2017-04-01","2017-05-01","2017-06-01","2017-07-01","2017-08-01","2017-09-01","2017-10-01","2017-11-01","2017-12-01","2018-01-01","2018-02-01","2018-03-01","2018-04-01","2018-05-01","2018-06-01","2018-07-01","2018-08-01","2018-09-01","2018-10-01","2018-11-01","2018-12-01","2019-01-01","2019-02-01","2019-03-01","2019-04-01","2019-05-01","2019-06-01","2019-07-01","2019-08-01","2019-09-01","2019-10-01","2019-11-01","2019-12-01","2020-01-01","2020-02-01","2020-03-01","2020-04-01","2020-05-01","2020-06-01","2020-07-01","2020-08-01","2020-09-01","2020-10-01","2020-11-01","2020-12-01","2021-01-01","2021-02-01","2021-03-01","2021-04-01","2021-05-01","2021-06-01","2021-07-01","2021-08-01","2021-09-01","2021-10-01","2021-11-01","2021-12-01","2022-01-01","2022-02-01","2022-03-01","2022-04-01","2022-05-01","2022-06-01","2022-07-01","2022-08-01","2022-09-01","2022-10-01","2022-11-01","2022-12-01","2023-01-01","2023-02-01"
"Michigan","-2.47858017135862","-2.00826934435913","-2.01123927832003","-1.90080190080189","-1.9356852950359","-1.75913396481734","-1.60469667318983","-1.83665494333724","-1.19122257053292","-0.542659029243313","-0.68738792588167","-1.12155198545013","-1.22372136805775","-0.904159132007233","-0.935707817687886","-0.877989706327591","-1.52817574021013","-0.516528925619835","-0.835322195704055","-0.875796178343945","-1.23730964467004","-0.484995453167616","-0.722238940716214","-0.183936235438371","-0.667090216010172","-0.821167883211675","-0.548446069469856","-0.366524129505189","0.0","-0.415368639667701","0.0802246289610979","-0.88353413654618","-2.12014134275619","-0.395979287237286","-0.363746589875717","-0.337837837837845","-0.543652062679881","-0.214658080343467","-0.306372549019608","-0.490496627835673","-1.93986420950533","-0.312825860271108","0.881763527054104","1.17504051863856","2.92090580899246","-0.366972477064234","-0.121691512017047","-0.123266563944523","0.225080385852086","-0.215119852489241","0.0307314074984704","-0.431300061614305","0.758325090669308","0.418410041841","0.317838696861347","1.00120144173008","0.701530612244894","0.429711479435247","0.395979287237304","0.431965442764572","-0.224574911774138","1.20110871573761","1.29032258064516","1.20668316831684","0.327225130890052","0.694444444444444","0.554455445544545","1.11022997620936","0.41165294490184","0.947432762836193","1.09223300970874","1.29032258064518","0.675241157556277","-0.152160681679854","0.394297846527149","0.794863955976755","2.21787345075015","0.999999999999992","1.96927924379677","4.66666666666666","1.73446862188584","1.05964274901603","0.780312124849913","0.788595693054264","1.78856595336952","0.944833892106072","-0.513595166163156","-6.61207158022445","-8.96617740906189","-8.87674974393991","-10.4287369640788","-9.59160734357436","-11.6553006819591","-11.3241461953265","-11.8522930315664","-13.0003009328919","-11.8293065578914","-11.3526570048309","-10.2034618888551","-4.38454043520624","-2.10304942166143","-0.262270513300857","2.84605433376455","2.73518441773725","3.05263157894736","2.39864864864866","3.27702702702702","4.35835351089589","2.98932384341636","3.16757493188009","2.97598917822117","3.94021739130436","3.8310060866452","3.75657400450789","4.52830188679246","4.5986284792255","4.63057541709228","5.50973276146486","5.65914295060517","5.53529996685447","5.35590877677954","6.93298118190822"
"Minnesota","1.19402985074626","1.62136385312351","0.90562440419446","0.951022349025202","1.59651669085631","0.102040816326525","-1.62760416666667","-0.191693290734832","1.5881418740074","1.57367668097282","1.59474671669794","1.05062082139446","0.983284169124877","0.844673862036595","1.46433632498819","1.41309467734338","1.0952380952381","1.98776758409786","11.8464592984778","6.33802816901409","0.57321521625848","0.140845070422541","-0.369344413665749","-0.189035916824186","0.535540408958142","-0.279199627733814","-0.698324022346355","-0.464468183929414","-0.518134715025917","-1.09945027486258","0.0","0.782661047561717","-0.414507772020731","-0.421940928270045","-0.0463392029657064","-0.189393939393942","0.823244552058106","0.139990667288853","0.843881856540076","-1.16658889407372","-0.994318181818179","-1.01061141990903","0.0","1.5531660692951","1.45681581685745","-0.282485875706225","-0.880853036624945","-1.47058823529413","0.912584053794445","0.37278657968311","-0.139470013946993","-0.188857412653463","-1.43472022955522","1.17406840224604","1.65680473372782","0.588235294117647","2.61538461538461","1.46364494806421","2.01122544434051","1.4443909484834","0.571156592098995","0.74280408542248","0.325884543761633","1.1825922421949","2.03784570596796","1.86680121089809","0.931315483119904","0.116959064327479","-1.29935032483758","-1.39599813866915","-2.01742320036681","-1.09159943046988","-1.04117368670138","-2.21198156682028","-1.39211136890951","-0.701262272089775","0.427960057061344","0.693412580485392","0.634371395617067","0.233644859813087","0.506329113924051","-0.330344502123638","0.187178287318674","-0.239923224568138","0.813008130081309","1.31950989632423","0.894117647058813","-5.22598870056497","-8.04924242424242","-8.50959173635023","-8.53868194842407","-6.81818181818181","-5.94458438287154","-6.24999999999999","-6.63241475945819","-6.39730639730639","-8.91840607210627","-7.62790697674419","-6.94962686567163","-0.149031296572272","2.26570545829043","4.73118279569893","6.01503759398496","3.4396497811132","1.60685591858597","1.76767676767677","2.20110055027514","3.44295991778007","4.21875","3.12185297079558","2.40601503759399","2.13930348258707","1.56092648539778","0.410677618069821","-0.531914893617008","-0.90689238210399","0.738007380073804","1.09181141439205","0.832109642682324","0.298062593144543","0.649675162418796","1.26953125"
"Mississippi","0.281690140845068","0.546946216955341","0.818926296633308","0.821917808219183","0.460405156537753","0.975609756097561","0.0","-0.196850393700776","0.55555555555555","0.0909090909090857","-0.181653042688455","-0.561797752808997","-0.842696629213475","-0.906618313689936","-0.902527075812274","-0.452898550724638","-0.458295142071494","-1.06280193236714","0.21119324181628","-0.394477317554246","-0.184162062615091","0.181653042688481","-0.0909918107370285","-0.376647834274958","-0.283286118980167","-0.548947849954275","-0.364298724954468","-1.00090991810737","-0.552486187845299","-0.878906250000006","0.316122233930435","0.0","-0.369003690036906","-0.543970988213982","-0.546448087431715","-0.0945179584121064","0.284090909090906","1.19595216191353","0.914076782449726","1.56249999999999","0.648148148148138","0.788177339901489","1.05042016806724","0.891089108910897","1.1111111111111","0.546946216955341","0.915750915750929","1.34445172329253e-14","-0.0944287063267179","-0.54545454545454","0.0","-1.44796380090497","-1.4719411223551","-0.977517106549378","-1.66320166320167","-1.07948969578017","-1.37362637362637","-1.81323662737987","-1.90562613430128","-1.60832544938505","-2.07939508506618","-2.19378427787935","-2.35507246376812","-1.4692378328742","-1.21381886087768","-0.789733464955575","-1.05708245243129","-0.793650793650805","-0.928505106778074","-0.461680517082179","-0.462534690101758","-0.769230769230766","0.0965250965251048","0.280373831775698","0.0927643784786721","-0.0931966449207776","0.283553875236292","-0.497512437810945","0.747863247863251","0.299999999999997","0.937207122774133","0.0927643784786721","0.185873605947958","0.290697674418602","0.0964320154291307","0.186393289841568","-0.278035217794264","-9.32835820895524","-8.57681432610744","-4.69999999999999","-4.55991516436903","-5.18444666001994","-5.94243268337975","-5.74606116774793","-5.38033395176252","-4.92753623188407","-5.00963391136803","-5.67441860465116","-5.39033457249069","4.73251028806585","3.71134020618556","1.7838405036726","2.33333333333334","2.41850683491063","1.97433366238893","1.57325467059983","1.66666666666666","1.21951219512195","1.52129817444219","1.18343195266271","0.884086444007836","0.589390962671914","0.198807157057657","0.103092783505149","2.3887079261672","-1.45901999129384e-14","0.290416263310756","0.871248789932214","0.867888138862108","1.00401606425703","0.599400599400594","0.682261208577015"
"Missouri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Montana","3.31753554502368","4.39814814814814","4.13793103448275","2.07373271889401","0.227790432801826","1.8324607329843","-5.57184750733135","-3.8235294117647","-5.15970515970516","-2.57009345794391","-2.77136258660507","-3.94431554524363","-3.89908256880731","0.886917960088689","0.441501103752766","1.58013544018059","0.681818181818175","1.54241645244214","6.83229813664595","5.50458715596329","7.25388601036269","6.4748201438849","6.65083135391923","6.7632850241546","0.715990453460614","-1.53846153846154","-0.439560439560446","-0.222222222222225","0.677200902934531","-0.253164556962029","-2.32558139534883","-1.15942028985507","-1.20772946859903","0.675675675675669","0.222717149220493","1.3574660633484","0.473933649289089","-0.223214285714273","0.0","0.222717149220493","0.896860986547098","1.52284263959391","1.19047619047619","1.75953079178886","1.46699266503668","-0.894854586129767","0.22222222222221","0.0","2.59433962264151","0.671140939597309","-0.44150110375275","-0.444444444444451","-1.77777777777777","-0.500000000000007","2.64705882352941","0.864553314121029","-0.240963855421673","0.225733634311532","-0.886917960088673","-1.3392857142857","-0.229885057471268","-1.11111111111111","-0.665188470066528","-0.446428571428562","0.22624434389139","-0.251256281407021","0.859598853868207","0.857142857142849","0.483091787439586","-0.225225225225244","0.671140939597309","1.13122171945701","0.230414746543782","1.12359550561798","0.669642857142867","0.224215246636774","1.35440180586908","0.755667506297222","1.98863636363635","1.1331444759207","1.68269230769231","0.902934537246063","0.444444444444451","0.671140939597309","2.06896551724138","0.888888888888901","0.665188470066528","-4.25055928411634","-10.6904231625835","-5.25","-8.63509749303621","-5.60224089635854","-1.41843971631204","-5.59284116331096","-5.08849557522125","-4.66666666666667","-5.63063063063061","-5.28634361233481","-3.96475770925111","1.40186915887852","8.2294264339152","8.17941952506597","1.52439024390244","2.67062314540059","0.239808153477205","2.84360189573459","1.86480186480187","2.56410256410257","1.90930787589498","1.39534883720931","1.37614678899083","1.84331797235022","2.76497695852535","2.4390243902439","4.20420420420422","-0.289017341040467","1.91387559808613","0.691244239631346","1.1441647597254","-0.227272727272731","1.17096018735363","0.917431192660547"
"Nebraska","0.694444444444438","0.90191657271702","1.13122171945701","-0.222469410456065","0.551876379690949","3.22180916976455","2.72851296043656","1.84453227931488","-0.115740740740751","0.778642936596205","0.220022002200208","0.334075723830732","0.0","0.893854748603349","0.559284116331096","0.557413600891862","0.109769484083419","-0.24009603841537","-0.398406374501988","0.0","1.96987253765933","1.54525386313466","1.64654226125139","1.44284128745838","1.37931034482757","1.10741971207087","1.66852057842047","2.54988913525499","0.98684210526318","2.04572803850783","2.79999999999999","2.71668822768436","0.340909090909088","1.95652173913043","1.61987041036716","1.64113785557985","1.81405895691611","1.20481927710844","1.75054704595185","0.648648648648642","1.62866449511399","1.88679245283018","1.42671854734113","-1.00755667506299","3.51075877689695","0.639658848614082","0.743889479277383","1.18406889128096","1.55902004454344","1.08225108225108","0.860215053763453","0.966702470461875","0.747863247863266","0.925925925925923","0.255754475703328","2.92620865139951","0.109409190371985","0.741525423728801","0.843881856540066","1.06382978723404","0.767543859649126","0.749464668094206","1.06609808102345","0.638297872340419","0.848356309650035","0.458715596330298","0.382653061224486","0.494437577255861","0.765027322404359","0.105152471083064","0.523012552301255","0.210526315789462","1.95865070729053","0.531349628055276","-0.527426160337553","0.634249471458783","0.420609884332288","0.684931506849308","0.762388818297324","0.861008610086104","-0.10845986984815","1.36554621848741","1.66493236212278","1.15546218487397","0.960512273212386","1.26849894291754","1.6967126193001","-4.83193277310925","-11.7277486910995","-9.8639455782313","-5.6746532156368","-4.8780487804878","-4.56026058631921","-6.11398963730569","-6.7553735926305","-5.71131879543094","-7.50528541226217","-5.32359081419624","-5.1094890510949","1.54525386313466","9.60854092526692","8.80503144654088","5.08021390374329","1.92307692307692","2.50284414106938","3.2008830022075","3.29308452250274","3.41409691629955","1.14285714285714","2.31532524807056","2.3076923076923","1.6304347826087","1.08225108225108","1.6184971098266","-1.78117048346057","0.503144654088057","1.10987791342952","1.49732620320856","1.48777895855474","2.02342917997869","2.03389830508476","1.72413793103448"
"Nevada","2.71903323262839","1.58959537572254","0.994318181818166","1.57142857142856","1.71919770773639","2.6438569206843","-0.168350168350159","4.92359932088284","2.38805970149253","3.17919075144509","3.12056737588653","3.08988764044944","1.76470588235295","2.70270270270269","3.37552742616035","2.53164556962027","3.23943661971833","-0.757575757575758","2.52951096121417","-0.485436893203879","3.64431486880467","2.80112044817927","1.92572214580466","2.04359673024523","2.31213872832369","2.49307479224378","2.17687074829931","2.19478737997256","1.22783083219642","4.88549618320611","2.79605263157894","3.2520325203252","3.37552742616035","0.681198910081744","2.15924426450743","2.26969292389852","1.97740112994351","2.16216216216215","2.79627163781626","1.87919463087249","2.42587601078169","-2.62008733624454","4.95999999999999","4.40944881889766","1.90476190476191","2.43572395128552","1.84940554821663","1.95822454308094","0.277008310249311","1.98412698412698","1.55440414507772","0.131752305665342","1.05263157894736","4.33482810164423","2.28658536585366","4.82654600301657","4.93991989319091","1.05680317040951","0.907911802853441","0.896286811779773","-0.414364640883994","0.778210116731529","-0.127551020408174","-0.657894736842105","-0.651041666666648","-0.286532951289402","-3.57675111773471","-3.59712230215827","-0.636132315521629","2.35294117647058","2.95629820051414","2.15736040609137","1.66435506241332","2.57400257400257","2.93742017879949","3.97350993377483","3.8007863695937","0.862068965517254","3.5548686244204","5.97014925373134","3.45710627400769","3.32056194125161","2.99625468164795","2.73291925465839","4.22919508867668","2.88582183186951","2.85359801488835","-2.92993630573248","-6.06060606060606","-9.25925925925926","-9.25373134328358","-8.73239436619717","-5.56930693069307","-2.96662546353524","-5.45454545454545","-6.16686819830714","-3.6649214659686","-4.8780487804878","-5.18697225572981","3.93700787401573","5.24193548387096","6.5934065934066","3.94736842105263","1.38888888888888","1.96592398427261","0.382165605095538","-0.128205128205121","-0.128865979381436","-2.58152173913042","1.15384615384616","0.636132315521629","1.13636363636364","2.29885057471264","4.56553755522827","5.69620253164556","5.93607305936072","1.54241645244216","2.03045685279189","4.3645699614891","5.03225806451614","8.36820083682008","4.94296577946767"
"New Hampshire","0.211416490486261","0.0","-1.91570881226054","-1.90839694656489","-1.15606936416187","0.227790432801809","-6.87679083094555","-2.5568181818182","-5.2313883299799","-1.34099616858237","-1.71102661596958","-1.89035916824195","-1.05485232067511","-1.73410404624279","-0.195312500000003","0.778210116731515","-3.50877192982456","1.5909090909091","4.61538461538461","1.16618075801751","3.60934182590234","0.776699029126211","1.16054158607349","-1.3690611479e-14","0.639658848614082","-0.588235294117642","0.782778864970643","-0.193050193050182","3.23232323232322","-1.34228187919465","-0.882352941176462","-4.61095100864554","-2.6639344262295","-1.92678227360308","-1.33843212237094","-1.15606936416185","-1.48305084745763","0.986193293885588","-0.776699029126211","0.0","-1.76125244618394","-2.49433106575962","-2.3738872403561","3.32326283987916","2.31578947368421","-0.785854616895871","-0.968992248062002","-1.16959064327484","-3.44086021505377","-2.53906249999999","-0.195694716242664","-1.54738878143134","-0.199203187251013","-1.16279069767442","-0.911854103343456","0.877192982456132","-1.85185185185185","0.396039603960402","-2.54403131115461","-0.986193293885602","0.890868596881957","-1.20240480961924","-1.76470588235294","-0.982318271119843","-1.19760479041915","-0.470588235294124","-2.17957894404939e-14","-1.15942028985507","-1.88679245283019","-2.56410256410257","-0.602409638554211","-1.99203187250997","-0.220750551876367","0.40567951318459","0.399201596806379","-0.793650793650791","0.0","0.236406619385346","0.306748466257695","2.63929618768328","0.213675213675217","0.404858299595133","0.40404040404041","-0.60975609756097","-0.884955752212402","-0.202020202020205","-3.97614314115308","-11.0","-11.7171717171717","-11.5566037735849","-6.11620795107035","-5.71428571428571","-9.16844349680171","-9.4758064516129","-9.25553319919517","-11.6564417177914","-7.14285714285713","-10.1214574898785","-6.00414078674948","2.69662921348315","3.89016018306637","-1.06666666666666","3.58306188925082","-0.909090909090901","2.81690140845069","2.00445434298442","1.99556541019955","5.32407407407407","4.08653846153845","4.72972972972973","1.3215859030837","1.09409190371991","-0.66079295154186","5.12129380053908","1.57232704402517","0.61162079510702","1.36986301369863","-0.218340611353715","0.0","-0.219780219780223","0.69284064665128","0.860215053763438"
"New Jersey","2.5657681065281","2.64797507788162","1.72520024645719","-1.42635658914728","-1.10270951480783","-1.36855506047104","-0.0767459708365049","0.279106858054233","0.344234079173838","-0.0310269934843384","0.74028377544723","0.0617665225447772","-0.854971500949965","-1.0318664643399","-0.908540278619002","4.74992135891789","3.53615801210577","2.83962568570507","1.61290322580645","1.63021868787276","1.23499142367068","0.651769087523285","1.04102878138397","0.895061728395072","-0.415202810603645","-0.337319840539719","-1.73726830259193e-14","-0.870870870870864","-0.0307692307692378","-0.721681832444291","-0.907029478458063","0.469483568075124","-0.338868180277872","-0.493370336108531","-0.484848484848475","-0.948302233098814","-0.384862091084025","-0.307692307692308","0.15281173594132","-0.727052408361113","-0.0615574022776204","-0.69532237673832","-0.0381388253241887","-1.20716510903427","0.646038762325732","-0.433839479392653","-0.791717417783198","-0.802964793082157","0.19317450096588","0.0","-0.671345743057671","-0.91547146780592","-0.985525100092389","0.413749204328457","0.915681037771856","1.30074891604256","-0.608108108108112","-0.529100529100526","-0.613873542050338","0.0622665006226615","-1.02827763496145","-0.802469135802459","-1.4132104454685","-0.831536803202953","-1.11975116640745","-0.665610142630752","-0.264650283553871","0.0","0.237933378653973","-0.281602002503122","-0.185299567634349","-0.342252644679516","-0.0324675324675398","0.124455507156185","0.186974135244614","0.683229813664593","-0.40893362692671","0.191448627951507","2.12282031842303","0.89494163424125","0.746015598507984","0.313774709758411","0.030940594059413","0.0624414611301869","0.422215004871715","0.0621504039776223","-0.0622083981337445","-6.50832819247377","-7.39102969046116","-8.69426751592357","-14.4394951744618","-10.3740840725029","-4.94782901380008","-8.03878636221459","-8.28951438292608","-8.26833073322933","-9.60543337645537","-9.25465838509317","-8.52785558667913","-2.24348399868031","-0.443383356070945","0.488315312173015","5.03253796095446","6.02409638554216","2.1600566572238","3.94557823129251","3.94603709949409","5.00000000000002","5.76028622540251","5.09924709103355","5.06975161619598","4.65744178197771","4.55635491606715","4.61645262061782","2.43700950020652","1.21753246753248","1.3518197573657","0.687172774869117","0.746268656716422","0.939423388402954","3.24763193504735","1.66069684141974"
"New Mexico","2.84605433376456","1.18764845605702","0.938967136150231","1.42011834319527","0.593824228028504","-2.56064690026955","-2.17076700434153","-0.684931506849315","0.123304562268797","0.118203309692681","0.117233294255579","-0.703399765533405","0.377358490566034","-0.586854460093897","-0.697674418604645","-0.816802800466748","0.236127508854785","-0.414937759336096","1.92307692307694","2.48275862068965","0.246305418719233","0.118063754427384","0.0","0.354191263282169","0.125313283208031","-0.236127508854785","0.117096018735356","-1.05882352941177","-2.94464075382803","0.833333333333325","-4.2089985486212","-1.88425302826378","-1.84275184275184","-2.83018867924527","-1.87353629976582","-3.41176470588236","-2.37797246558198","-1.42011834319527","-1.16959064327485","0.0","0.0","-0.550964187327832","-1.21212121212123","-0.960219478738021","0.0","-0.970873786407781","-1.43198090692124","-0.852618757612654","-3.07692307692308","-2.52100840336134","-3.07692307692307","-2.61593341260403","-3.76213592233011","-3.73961218836564","-2.45398773006133","-1.66204986149583","-1.75219023779725","-1.22549019607843","-1.45278450363195","-0.368550368550382","0.132275132275144","-0.862068965517245","-0.732600732600743","-1.46520146520147","-2.64817150063051","1.29496402877699","0.471698113207554","0.281690140845054","0.12738853503184","-0.620347394540943","-0.368550368550382","-2.46609124537608","-0.396301188903563","-0.37267080745343","-0.861008610086104","-0.991325898389092","0.388601036269426","-1.84659090909093","0.782472613458529","0.421348314606758","-0.127226463104318","0.374531835206007","-0.863131935881614","-0.505689001264212","-1.0610079575597","-1.24688279301744","-0.744416873449125","-4.88110137672091","-6.70967741935482","-5.78871201157742","-7.45341614906834","-6.99300699300699","-9.29936305732486","-9.70149253731345","-9.5771144278607","-9.65692503176621","-9.24932975871315","-9.34343434343435","-8.87499999999999","-3.55263157894737","-0.276625172890757","-3.84024577572965","1.1921857982552e-14","0.300751879699231","4.3539325842697","4.40771349862261","4.95185694635487","5.20393811533052","5.61299852289514","5.01392757660168","4.66392318244169","3.4106412005457","3.46740638002774","1.59744408945688","1.67785234899329","3.59820089955023","0.538358008075339","-0.263852242744086","0.655307994757536","2.13903743315509","2.93706293706293","3.05039787798408"
"New York","-1.41821619918059","-1.6756433273489","-1.35699373695199","-1.60762131586783","-1.32322331251858","-1.14444788122487","-1.31342209427851","-0.903558915729297","-1.56377260140086","-0.867579908675789","-0.196850393700781","-1.26164013217182","-1.87020460358055","-1.17163724893488","-1.30007558578987","-0.590015128593037","-1.53683893325298","-0.891739674593249","-2.91704649042844","-2.62374395236323","0.330961442991873","-0.291724243820049","-0.18206645425581","-0.334651658046841","0.40723244828146","-0.292532717474977","-0.122530249655377","-0.776137574189624","0.459066564651875","0.662983425414372","-0.0563380281690269","0.133766481941534","0.824674253669801","0.53895903911301","0.516795865633071","0.793650793650783","1.54120700843608","0.941939468807892","1.1501303481061","1.54907975460123","0.411271896420401","0.611572839893363","-0.225479143179243","-0.553435114503812","1.61949942744971","0.735181497932312","0.468773627703013","0.651120533010307","1.05448154657294","0.902554688695134","0.50030321406916","0.604138347681602","0.576456310679622","0.420822942643381","-0.546139359698677","-0.211091920936485","1.15904700579522","1.27717804470123","0.827814569536424","0.782307808033689","0.553359683794466","1.03092783505156","1.11630713531451","1.02086773757695","1.37254901960785","2.15738010243675","0.227229691346323","0.71153846153847","1.28898790579249","0.720612520642539","0.806090461262872","0.88072846693536","0.691823899371066","0.180072028811514","0.34312994181709","0.921385049784522","0.133908644546939","0.273473108477677","0.566786321556773","0.85927057475654","1.00549882168106","0.87941571023999","0.932918702798766","0.399526487126376","1.82698313554029","1.34811264230078","0.862325304787419","-6.09630393167427","-6.73105497771173","-7.56060606060607","-7.85271463460454","-7.98939795531996","-4.52636490900605","-6.02836879432625","-6.11795774647888","-6.11643330876934","-5.59730102744978","-6.71002069169378","-6.54481132075473","-0.329308452250278","1.29042536243429","1.95049991804624","4.07747196738022","3.8888888888889","1.92245030954706","1.17924528301887","1.2970776683857","2.27629513343799","3.46003898635477","3.13688212927758","3.09148264984227","2.75330396475771","2.18622208241585","2.65273311897106","3.60430950048971","4.85244602891661","0.799232736572908","4.28904428904429","4.75161987041036","3.69915579432078","3.18731355000786","4.08602150537633"
"North Carolina","0.205761316872425","0.287686996547756","0.600343053173232","0.458584121524799","0.545820166618781","-0.448895027624313","1.2206572769953","-1.20781527531083","-0.0900360144057657","0.606585788561532","0.457273506716211","0.374100719424464","-0.0586682311528274","-0.803212851405626","-0.48309178743961","0.513552068473612","0.285714285714286","3.32986472424557","2.17996289424862","0.359582883854728","-0.0901171522979737","-0.631639391329311","-0.597439544807972","-0.802752293577985","-0.264162019371891","-0.0578368999421598","-1.05653912050257","-1.64632415554925","-1.42450142450142","-0.805639476334333","-0.499319110304141","-1.93479039770691","-1.53337342152737","-1.61802947125109","-1.40240412135088","-0.809248554913298","-2.53090052972336","-1.64930555555557","-0.923520923520937","-1.2987012987013","-1.38728323699422","-0.439932318104911","1.36861313868613","-0.584581658750465","0.488549618320618","-0.08810572687225","-0.609579100145144","-0.728438228438228","0.422705314009672","0.117681671079723","-0.0582580833090393","0.263157894736835","-0.0879249706916798","-0.713800135961919","-0.0450045004500425","0.771775082690175","0.334244910361599","-0.676072898295124","-0.146028037383178","-0.675080716172589","-0.39085989176188","-0.440787540405525","-0.349752258816685","-0.641586468358119","-0.293341155764154","1.16398493666552","2.25123818099956","1.71407731582786","-0.938824954572993","-1.15418762947617","-0.877449546651068","-0.413711583924343","0.120736492604883","-0.118063754427384","-0.321731500438715","0.146756677428823","-0.382465431009107","-0.642978003384087","-0.57243505063849","0.752958049480109","0.275145215530412","0.778443113772462","0.560637356152267","0.712166172106818","0.301477238468513","0.0886524822695069","-0.264084507042263","-2.22743259085579","-6.08387477849971","-6.60762942779293","0.265721877767934","-1.45907473309609","-6.82926829268292","-7.15983363042187","-6.98356807511737","-7.89628756629345","-10.3697024346258","-9.30026572187777","-6.79611650485436","-3.59712230215827","1.76100628930818","4.55871626549966","5.38869257950531","1.44456482484652","2.61780104712042","2.336","2.05047318611987","2.43122200895714","4.42655935613682","4.55729166666667","4.41919191919192","2.36318407960198","2.19406674907292","1.67422392745028","-1.25733445096397","1.28159487362051","0.988520408163254","0.844277673545963","0.74188562596599","0.780762023735148","1.0597302504817","0.996264009962637"
"North Dakota","1.61725067385445","0.259740259740263","1.04438642297652","0.260416666666652","1.06100795755968","1.21580547112462","0.0","0.0","0.544959128065383","0.0","0.769230769230762","0.257069408740364","-1.3262599469496","1.03626943005181","0.775193798449605","1.2987012987013","1.0498687664042","0.900900900900914","-0.727272727272725","1.44927536231884","1.0840108401084","0.0","-0.254452926208637","0.51282051282052","0.26881720430106","0.0","0.769230769230762","0.51282051282052","0.519480519480527","0.595238095238083","0.73260073260073","-0.357142857142862","-0.268096514745293","0.773195876288671","0.765306122448972","-0.25510204081633","0.0","0.25641025641026","-0.254452926208637","-1.27551020408163","-0.516795865633082","-2.07100591715975","-1.45454545454545","-1.07526881720429","-1.88172043010753","-0.511508951406657","-0.759493670886069","-0.511508951406657","0.804289544235936","-0.511508951406657","-1.02040816326532","0.0","-0.779220779220772","-1.51057401812689","-1.8450184501845","-0.724637681159431","-0.82191780821917","-1.02827763496144","-1.78571428571429","1.82658800966607e-14","-1.32978723404255","-1.02827763496144","-1.03092783505154","-1.55038759689923","-0.261780104712046","-0.306748466257673","1.12781954887217","1.45985401459854","0.552486187845292","0.259740259740263","0.779220779220772","0.257069408740345","2.15633423180592","1.2987012987013","1.30208333333333","1.0498687664042","1.31233595800525","1.84615384615385","1.11524163568774","0.359712230215832","1.37362637362637","1.29533678756477","1.80412371134021","2.05128205128204","-2.1108179419525","0.0","1.54241645244216","-12.4675324675325","-15.2849740932642","-14.5015105740181","-6.61764705882352","-7.52688172043011","-5.1490514905149","-6.64961636828645","-6.83544303797469","-7.286432160804","-3.77358490566037","-4.10256410256411","-6.0759493670886","10.0890207715133","12.2324159021407","14.4876325088339","3.14960629921259","7.75193798449614","3.14285714285715","4.10958904109589","3.53260869565219","2.71002710027098","3.92156862745098","1.60427807486631","2.42587601078167","1.61725067385445","2.72479564032698","2.77777777777775","6.48854961832061","3.59712230215826","1.38504155124654","1.05263157894736","1.5748031496063","1.84696569920845","0.808625336927216","1.05263157894736"
